
1707891819367,775,Delete user details-136,200,OK,Thread Group 1-1,text,true,,13011,658,1,1,https://learnertracker.onrender.com/api/getudata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,775,0,0
1707891820143,773,Delete user details-137,200,OK,Thread Group 1-1,text,true,,13054,658,1,1,https://learnertracker.onrender.com/api/getudata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,773,0,0
1707891820917,135,Delete user details-138,204,No Content,Thread Group 1-1,,true,,427,496,1,1,https://learnertracker.onrender.com/api/deludata/65cc5639fb3ec042f983a63e,0,0,0
1707891821054,165,Delete user details-139,200,OK,Thread Group 1-1,text,true,,513,569,1,1,https://learnertracker.onrender.com/api/deludata/65cc5639fb3ec042f983a63e,165,0,0
1707891821220,77,Delete user details-140,200,OK,Thread Group 1-1,text,true,,1021,506,1,1,https://learnertracker.netlify.app/ahome,76,0,0
1707891821298,228,Delete user details-152,200,OK,Thread Group 1-1,text,true,,78672,548,1,1,https://learnertracker.netlify.app/static/media/fa-solid-900.1551f4f60c37af51121f.woff2,77,0,0
1707891821527,73,Delete user details-154,200,OK,Thread Group 1-1,text,true,,932,496,1,1,https://unpkg.com/ionicons@7.1.0/dist/ionicons/svg/person-add-outline.svg,73,0,0
1707891821602,846,Delete user details-151,200,OK,Thread Group 1-1,text,true,,12921,701,1,1,https://learnertracker.onrender.com/api/getudata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,845,0,0
1707891822448,760,Delete user details-150,200,OK,Thread Group 1-1,text,true,,12926,701,1,1,https://learnertracker.onrender.com/api/getudata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,758,0,0
1707891819366,3832,Delete user details,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-1,,true,,133477,5333,1,1,null,3542,11,0
1707891823210,60,Learners dashboard-158,200,OK,Thread Group 1-1,text,true,,1057,447,1,1,https://unpkg.com/ionicons@7.1.0/dist/ionicons/svg/cloud-upload.svg,60,0,0
1707891823272,444,Learners dashboard-157,200,OK,Thread Group 1-1,text,true,,6457,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,443,0,0
1707891823717,368,Learners dashboard-159,200,OK,Thread Group 1-1,text,true,,6457,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,367,0,0
1707891823209,872,Learners dashboard,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,13971,1763,1,1,null,870,5,0
1707891824086,132,Add new Learner using Learner form-160,204,No Content,Thread Group 1-1,,true,,471,516,1,1,https://learnertracker.onrender.com/api/postldata,0,0,0
1707891824219,143,Add new Learner using Learner form-161,200,OK,Thread Group 1-1,text,true,,512,858,1,1,https://learnertracker.onrender.com/api/postldata,143,0,0
1707891824364,748,Add new Learner using Learner form-162,200,OK,Thread Group 1-1,text,true,,6474,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,748,0,0
1707891825114,715,Add new Learner using Learner form-163,200,OK,Thread Group 1-1,text,true,,6485,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,715,0,0
1707891824086,1738,Add new Learner using Learner form,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,13942,2690,1,1,null,1606,6,0
1707891825831,127,Add Bulk new Learner using .csv file-164,204,No Content,Thread Group 1-1,,true,,497,547,1,1,https://learnertracker.onrender.com/api/learner/upload,0,0,0
1707891825960,149,Add Bulk new Learner using .csv file-165,200,OK,Thread Group 1-1,text,true,,536,1117,1,1,https://learnertracker.onrender.com/api/learner/upload,149,0,0
1707891826109,642,Add Bulk new Learner using .csv file-166,200,OK,Thread Group 1-1,text,true,,6485,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,641,0,0
1707891826752,510,Add Bulk new Learner using .csv file-167,200,OK,Thread Group 1-1,text,true,,6485,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,510,0,0
1707891825830,1428,Add Bulk new Learner using .csv file,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,14003,2980,1,1,null,1300,5,0
1707891827264,559,Update learner details-169,200,OK,Thread Group 1-1,text,true,,6485,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,559,0,0
1707891827825,667,Update learner details-168,200,OK,Thread Group 1-1,text,true,,6485,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,666,0,0
1707891827263,1226,Update learner details,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,12970,1316,1,1,null,1225,4,0
1707891828494,163,Update learner details-170,204,No Content,Thread Group 1-1,,true,,471,539,1,1,https://learnertracker.onrender.com/api/putldata/65cc56dbfb3ec042f983a64e,0,0,0
1707891828658,140,Update learner details-171,200,OK,Thread Group 1-1,text,true,,518,879,1,1,https://learnertracker.onrender.com/api/putldata/65cc56dbfb3ec042f983a64e,139,0,0
1707891828799,439,Update learner details-172,200,OK,Thread Group 1-1,text,true,,1022,463,1,1,https://learnertracker.netlify.app/thome,439,0,0
1707891829239,241,Update learner details-178,200,OK,Thread Group 1-1,text,true,,78672,505,1,1,https://learnertracker.netlify.app/static/media/fa-solid-900.1551f4f60c37af51121f.woff2,75,0,0
1707891829482,847,Update learner details-177,200,OK,Thread Group 1-1,text,true,,6485,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,847,0,0
1707891830330,465,Update learner details-176,200,OK,Thread Group 1-1,text,true,,6480,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,465,0,0
1707891828493,2295,Update learner details,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-1,,true,,93648,3702,1,1,null,1965,8,0
1707891830797,410,Delect learner details-179,200,OK,Thread Group 1-1,text,true,,6480,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,410,0,0
1707891831208,398,Delect learner details-180,200,OK,Thread Group 1-1,text,true,,6485,658,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,397,0,0
1707891831606,166,Delect learner details-181,204,No Content,Thread Group 1-1,,true,,427,496,1,1,https://learnertracker.onrender.com/api/delldata/65cc56dbfb3ec042f983a64e,0,0,0
1707891831773,287,Delect learner details-182,200,OK,Thread Group 1-1,text,true,,513,569,1,1,https://learnertracker.onrender.com/api/delldata/65cc56dbfb3ec042f983a64e,287,0,0
1707891832061,76,Delect learner details-183,200,OK,Thread Group 1-1,text,true,,1017,506,1,1,https://learnertracker.netlify.app/thome,76,0,0
1707891832138,227,Delect learner details-195,200,OK,Thread Group 1-1,text,true,,78672,548,1,1,https://learnertracker.netlify.app/static/media/fa-solid-900.1551f4f60c37af51121f.woff2,77,0,0
1707891832366,77,Delect learner details-198,200,OK,Thread Group 1-1,text,true,,1057,490,1,1,https://unpkg.com/ionicons@7.1.0/dist/ionicons/svg/cloud-upload.svg,77,0,0
1707891832444,52,Delect learner details-197,200,OK,Thread Group 1-1,text,true,,932,496,1,1,https://unpkg.com/ionicons@7.1.0/dist/ionicons/svg/person-add-outline.svg,52,0,0
1707891832497,519,Delect learner details-193,200,OK,Thread Group 1-1,text,true,,6480,701,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,518,0,0
1707891833017,593,Delect learner details-194,200,OK,Thread Group 1-1,text,true,,6480,701,1,1,https://learnertracker.onrender.com/api/getldata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,592,0,0
1707891830796,2805,Delect learner details,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-1,,true,,108543,5823,1,1,null,2486,10,0
1707891833611,442,Palcement dashboard-202,200,OK,Thread Group 1-1,text,true,,6480,658,1,1,https://learnertracker.onrender.com/api/getpdata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,441,0,0
1707891834054,385,Palcement dashboard-201,200,OK,Thread Group 1-1,text,true,,6485,658,1,1,https://learnertracker.onrender.com/api/getpdata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,385,0,0
1707891834440,376,Palcement dashboard-203,200,OK,Thread Group 1-1,text,true,,6480,658,1,1,https://learnertracker.onrender.com/api/getpdata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,376,0,0
1707891834817,360,Palcement dashboard-204,200,OK,Thread Group 1-1,text,true,,6480,658,1,1,https://learnertracker.onrender.com/api/getpdata/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpZGh5YSIsImlkIjoiNjViOWY1NzcyNDcxNWQ2ODVhOTJkZWQyIiwiaWF0IjoxNzA3ODkwMTQ0LCJleHAiOjE3MDc5NzY1NDR9.smgO9QtK2x0JedyX_ZGfXQO3bqxI8xJIp8v4iUT8K2w/Admin,360,0,0
1707891833611,1563,Palcement dashboard,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,25925,2632,1,1,null,1562,3,0
1707891835178,276,Palcement updat-205,200,OK,Thread Group 1-1,text,true,,1769,262,1,1,https://contile.services.mozilla.com/v1/tiles,275,0,68
1707891835177,276,Palcement update,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1769,262,1,1,null,275,1,68
